appetites,hilig
appetizing,pampagana
applaud,pumalakpak
applause,palakpakan
apple,mansanas
applecart,kart para sa mansanas
apples,mga mansanas
appliance,kasangkapan
applicability,Aplikasyon
applicable,naaangkop
applicant,aplikante
applicants,aplikante
applications,aplikasyon
applicator,aplikator
applied,panggamit
applies,Nalalapat
apply,ilapat
applying,nag-aaplay
appoint,humirang
appointed,hinirang
appointing,paghirang
appointments,mga appointment
apportion,pagkalooban
apportioned,ayaw-ayaw
apportionment,bahagi
apposite,angkop
apposition,paglalagay
appraisal,tasa
appraise,tasahan
appraisers,Nagbibigay ng halaga
appreciable,kasiya-siya
appreciate,magpahalaga
appreciated,pinahahalagahan
appreciates,Pinahahalagahan
appreciating,pagpapahalaga
appreciation,pagpapahalaga
appreciative,nagpapasalamat
apprehend,hulihin
apprehended,nadakip
apprehension,pagkakahuli
apprehensive,nag-aalaala
apprentice,baguhan
apprenticeship,pag-aaral
apprise,magbigay-alam
approach,paglapit
approachable,mararating
approached,nilapitan
approaches,pamamaraang
approaching,papalapit
approbation,papuri
appropriate,naaangkop
appropriated,angkin
appropriately,naaangkop
appropriateness,katumpakan
appropriating,naglalaan ng mga
appropriation,paglalaan ng gugulin
appropriations,mga paglalaan
approval,pagsang-ayon
approvals,mga pag-apruba
approve,aprobahan
approved,naaprubahan
approves,aaproba
approving,pumapayag
approvingly,patibay
approximate,humigit-kumulang
approximated,tinatayang
approximately,halos
approximates,nagtataya
approximation,aproksimasyon
Apr,Abril
apricot,aprikot
apricots,mga aprikot
april,Abril
apron,tapis
apropos,nababagay
apse,apsis
apt,matalino
aptitude,kakayahan
aptness,kakayahan
aqua­,aqua
aquamarine,akwamarin
aquarium,akwaryum
aquariums,Aquarium
aquatic,nabubuhay sa tubig
aqueous,may tubig
arabesque,arabesko
arabians,Arabia
arabic,Arabe
arable,maaararo
arachnid,araknida
arachnoid,araknoid
Aramaic,Arameik
Araucanians,Araucanian
arbiter,tagahatol
arbitrage,arbitrahe
arbitrarily,nagkataon
arbitrariness,palad
arbitrate,mamagitan
arbitration,arbitrasyon
arbitrator,tagahatol
arbor,balag
arboreal,nabubuhay sa mga kahoy
arbour,balag
arc,arko
arcade,arkada
arcades,arcade
Arcadian,Arkadian
arch,arko
archaeological,arkeolohiko
archaeologist,arkeologo
archaeology,arkeolohiya
archaic,lipas na
archaism,arkaismo
archangel,arkanghel
archangels,arkanghel
archbishop,arsobispo
archbishopric,arsobispado
archdeacon,arkdikon
archdeacons,pinunong diakono
archdiocese,arkdyosis
archduke,arkdyuk
arched,may arko
archenemy,mortal na kaaway
archer,mamamana
archers,mamamana
arches,arko
archetype,orihinal
Archimedes,Arkimed
archipelago,kapuluan
architect,arkitekto
architectonic,ng arkitektura
architects,Arkitekto
architectural,ng arkitektura
architecture,arkitektura
architrave,arkitreib
archival,arkibal
archived,archive
archiving,archive
archivist,arkiwista
Archivo,Archive
archly,nang madaya
archness,pagtuya
archway,pasilyo sa hugis ng arko
arcs,mga arko
arctic,Artiko
ardency,dubdob
ardent,masigasig
ardently,masigasig
ardor,sigasig
ardour,sigasig
arduous,nakapapagod
are,ay
area,lugar
areas,mga lugar
argent,pilak
Argentina,Arhentina
Argentine,Arhentina
argot,argo
arguable,hindi tiyak
argue,magtaltalan
argued,Nagtalo
arguing,pagtatalo
argument,argumento
argumentation,argumentasyon
argumentative,mahilig sa pakikipagtalo
arguments,argumento
aria,arya
arid,tigang
aridity,pagkatuyo
aridness,pagkatuyo
aright,nang wasto
arise,pumailanglang
ariseth,sumisikat
arising,nagbubuhat
aristocracy,aristokrasya
aristocrat,aristokrata
aristocratic,maharlika
Aristotelian,Aristoteliko
arithmetic,palatuusan
arithmetical,pang-aritmetika
arizona,Arisona
ark,kaban
arm,braso
armadillo,armadilyo
armament,kagamitang-pandigma
armaments,paggawa ng armas
armband,gasa
armchair,walang kibo
armed,armado
armees,arm\xc3\x83\xc2\xa9es
armenia,Armenya
Armenian,Armenyo
armful,pangko
armhole,armhoul
armies,hukbo
arming,pag-aarmas
armistice,pagtigil ng labanan
armless,walang armas
armored,nakabaluti
armorial,taguan ng mga armas
armory,taguan ng mga armas
armour,armor
armoured,nakabaluti
armourer,tagapagsuot ng armas
armouries,armories
armoury,taguan ng mga armas
armpit,kilikili
arms,armas
army,hukbo
aromatic,mabango
arose,bumangon
around,sa paligid
arousal,pagpukaw
arouse,pukawin
arousing,pagpukaw
arraign,magsakdal
arraignment,pagsasakdal
arrange,ayusin
arranged,isagawa
arrangement,pagkakaayos
arrangements,kaayusan
arranger,tagapag-ayos
arranges,nag-aayos
arranging,pakikipag-ayos
arrant,talaga
arrayed,gibistihan
arrays,array
arrears,atraso
arrest,aresto
arrested,hinuli
arrester,tagapag-aresto
arresting,sa pag-aaresto
arrests,pag-aresto
arrival,pagdating
arrivals,pag-alis
arrive,dumating
arrived,dumating
arrives,dumating
arriving,pagdating
arrogance,pagmamataas
arrogant,mayabang
arrogantly,may kapalaluan
arrogate,kumamkam
arrow,palaso
arrowhead,unahan ng pana
arrowroot,silong ng pana
arrows,mga arrow
arson,panununog
art,sining
artefact,artepakto
artefacts,artefact
arterial,arteryal
arteries,sakit sa baga
artery,malaking ugat
artesian,artisyano
artful,matalino
artfulness,talino
arthritis,sakit sa buto
article,artikulo
articles,artikulo
articulate,nakapagsasalita
articulation,magsalita
artifice,unlang
artificial,artipisyal
artificiality,artipisyal
artificially,artipisyal
artillery,artilerya
artilleryman,naglilingkod sa artilerya
artisan,sanay sa
artist,pintor
artistic,masining
artistry,kasiningan
artists,artist
artless,walang kasanayan
arts,sining
artworks,mga likhang sining
as,bilang
asa,bilang isang
Asa­,Asa
asbestos,asbesto
climb,umakyat
ascendancy,pag-akyat
ascended,umakyat
ascendency,pag-akyat
ascending,Pataas
ascension,pag-akyat
ascent,pag-akyat
ascertain,tumyak
ascertainment,pagtiyak
ascetic,asetiko
asceticism,mahigpit na pagpepenitensiya
ascribe,idahilan
ascription,pagpapalagay
aseptic,aseptiko
asexual,walang seks
ash,abo
ashamed,napapahiya
ashen,malabo
ashes,abo
ashore,sa pampang
ashtray,titis
ashy,kulay-abo
asia,Asya
asiaa,Asia\xc3\x83\xc2\xa2
asian,Asyano
asiatic,Asyatiko
aside,sa isang tabi
asinine,tanga
ask,magtanong
askance,walang gusto
asked,tinanong
askest,ay humingi ng
asketh,hihilingin
askew,nakatagilid
asking,humihingi
asks,nagtatanong
aslant,hilig
asleep,tulog
asocial,hindi sosyal
aspects,aspeto
asperity,dahas
aspersion,paninirang-puri
asphalt,aspalto
asphyxia,pag-inis
asphyxiate,mag-inis
asphyxiated,inis
asphyxiation,inis
aspic,parang halaya
aspirant,aspirante
aspirate,magmithi
aspiration,hangad
aspirations,mithiin
aspire,hangarin
aspired,mga minimithi
aspiring,naghahangad
asps,ahas
ass,asno
assail,tumuligsa
assailable,masasalakayin
assailant,sumusugat
assailed,tinuligsa
assassin,mamamatay-tao
assassinate,pumatay nang pataksil
assassinated,pataksil
assassination,pataksil na pagpatay
assault,gumahasa
assaulted,sinalakay
assaults,pagsalakay
assayed,pinagsikapan
assegai,sibat
assemblage,katipunan
assemble,magtipon
assembled,tipunin
assemblee,Assembl\xc3\x83\xc2\xa9e
assemblies,asembliya
assembly,pagpupulong
assent,pagsang-ayon
assert,magsaysay
asserted,iginiit
asserting,paggigiit
assertion,badya
assertive,mapamilit
assertiveness,paggigiit
asserts,ihinahayag
asses,asno
assess,masuri
assessable,makapaghalaga
assessed,tinasa
assesses,tinatasa
assessing,pagtatasa
assessment,pagtatasa
assessments,pagtasa
assessor,tagatasa
asset,bagay na may halaga
assets,mga ari-arian
asseveration,taos-pusong pagpapahayag
assiduity,kasigasigan
assiduous,matiyaga
assign,magtalaga
assignation,pagmamana
assigned,nakatalaga
assigning,pagtatalaga ng
assignments,takdang-aralin
assigns,pinaglaanan
assimilate,umintindi
assimilation,paglagom
assist,tulungan
assistance,tulong
assistant,katulong
assistants,katulong
assisted,tinulungan
assisting,pagtulong
assists,Assist
Assize,Paglilitis
associate,makisama
associated,kaugnay
associates,naiuugnay
associating,iuugnay
association,samahan
associations,asosasyon
associative,nag-uugnay
assonance,hindi buong rima
assort,pagbukud-bukurin
assorted,sari-sari
assortment,klase
assuage,mapayapa
assume,ipalagay
assumed,hindi tunay
assumes,Ipinapalagay
assuming,sa pag-aakala
assumption,palagay
assumptions,pagpapalagay
assurance,katiyakan
assure,siguruhin
assured,sigurado
assuredly,tiyak
assurer,nagpapaseguro
assures,Tinitiyak
assuring,tinitiyak
assyria,Asiria
assyrian,Asiryan
astad,\xc3\x83\xc2\xa5stad
aster,astra
asterisk,asterisko
asterisked,asterisko
astern,nasa hulihan ng bapor
asthma,hika
asthmatic,may hika
astigmatic,astigmatiko
astigmatism,astigmatismo
astir,nerbiyoso
astonish,mamangha
astonished,matigilan
astonishing,kagila-gilalas
astonishment,labis na pagtataka
astound,magpataka
astounded,mabigla
astounding,lubhang kataka-taka
astraddle,bisaklat
astray,naliligaw
astride,nakasaklang
astringent,matigas
astrolabe,astrolyabya
astrologer,astroloho
astrology,astrolohiya
astronaut,astronawta
astronautics,astronotika
astronauts,astronaut
astronomer,astronomo
astronomers,astronomo
astronomic,pang-astronomya
astronomical,pang-astronomya
astronomy,astronomya
astute,matalas
asunder,nalagot ang kadena
asylum,asilo
asymmetric,walang simetrya
asymmetry,kawalaan ng simetrya
at,sa
atavism,atabismo
atavistic,atabistiko
atelier,pagawaan ng damit
atheism,hindi paniniwala sa diyos
atheist,ateo
atheistic,malaateista
athena,Atenas
ATHENE,Atenas
ATHENIAN,Taga-Atenas
athens,Atenas
athlete,atleta
athletes,ATLETA
athletic,malakas
athletics,palakasan
Athwart,Nakahalang
atmosphere,kapaligiran
atmospheres,atmosperang
atmospheric,atmospera
atmospherics,mga hadlang sa atmospera
atoll,atol
atom,atomo
atomic,atomiko
atomistic,atomistiko
atoms,atom
atonal,hindi sa tono
atonality,kawalan ng tono
atone,magbayad-puri
atoned,nagbayad-sala
atonic,walang tono
atoning,pagbabayad-
atop,nasa ibabaw
atrocious,napakasama
atrocities,mga kabangisan
atrocity,kabangisan
atrophied,may atropya
atrophy,pagkasayang
attach,maglakip
attache,lalagyan ng mga papeles
attached,nakalakip
attaching,paglakip
attachments,attachment
attack,atake
attacked,inaatake
attacker,magsasalakay
attacking,paglusob
attacks,pag-atake
attain,matamo
attainable,maaabot
attained,Natamo
attaining,matamo
attainment,kakayahan
attainments,mga kakayahan
attempt,tangka
attempted,Tinangka
attempting,pagtatangka
attempts,pagtatangka
attend,dumalo
attendance,pagdalo
attendant,nag-aalaga
attended,nag-aral
attendees,dadalo
attending,nag-aaral
attends,dumadalo
attention,pansin
attentions,mga pansin
attentive,maasikaso
attentively,mabuti
attentiveness,pagkaasikaso
attenuate,magpalambing
attenuated,pinahina
attenuates,nagpapahina
attenuation,pagpapalambing
attest,magpatunay
attestation,patotoo
attested,nagpatotoo
attesting,nagpapatunay
attests,nagpapatunay
attire,maggayak
attitude,saloobin
attitudes,saloobin
attorneys,abogado
attract,umakit
attracted,akit
attracting,akit
attraction,atraksyon
attractive,kaakit-akit
attractiveness,pagiging kaakit-akit
attracts,umaakit
attributable,na katangian
attribute,katangian
attributed,maiugnay
attributes,katangian
attribution,pagpapalagay
attributions,pagpapatungkol
attrition,pagsisisi dahil sa takot
atypical,hindi tipiko
auburn,matingkad na pula
auction,subasta
auctioneer,magsubasta
auctions,auction
audacious,marahas
audacity,katapangan
audible,naririnig
audibly,maririnig
audience,madla
audiences,mambabasa
audiovisual,odiobisual
auditing,awdit
audition,hindi marinig na mabuti
auditioned,audition
auditor,tagasuri
auditorium,auditoryum
auditors,auditor
auditory,pandinig
audits,audit
Aug,Agosto
auger,barena
Aught,Anuman
augment,magpalaki
augmentation,pagpapalaki
augmented,pinalaking
augur,awgur
augury,hula
august,kapita-pitagan
aunt,tiyahin
aunts,tiya
aupres,aupr\xc3\x83\xc2\xa8s
aural,pandinig
aurally,pandinig
aurevoir,paalam
auspices,tangkilik
auspicious,mapalad
austere,mabagsik
austerity,pagkamahigpit
austral,astral
Australians,Australyano
austria,Awstrya
Austrian,Awstrya
authentic,tunay
authentically,tunay
authenticate,patunayan
authenticated,napatotohanan
authenticating,Pinapatunayan
authenticity,pagiging tunay
author,may-akda
authoring,author
authorisation,awtorisasyon
authorisations,pagpapahintulot
authorise,magpahintulot
authorised,awtorisadong
authorises,authorizes
authorising,pinapahintulutan
authoritarian,awtoritaryan
authoritative,makapangyarihan
authorities,awtoridad
authority,may kapangyarihan
authorization,awtorisasyon
authorize,magpahintulot
Authorized,Awtorisadong
authorizing,pinapahintulutan
authors,mga may-akda
authorship,pag-akda
autobahn,malaking daan
autobiography,sariling talambuhay
autocracy,autokrasya
autocrat,autokrata
autocratic,diktatoryal
autograph,pirma
automatically,Awtomatikong
automation,pag-aautomat
automaton,automat
automobile,awto
automobiles,sasakyan
automotive,automotiw
autonomous,nagsasarili
autonomy,pagsasarili
autopsy,lapa
autos,Mga Auto
autosuggestion,pagmumungkahi sa sarili
autumn,taglagas
autumnal,ng taglagas
auxiliary,katulong
avail,mapakinabangan
available,magagamit
avalanche,pagguho
avarice,katakawan sa pera
avaricious,matakaw
avenge,maghiganti
avenger,tagapaghiganti
avenue,abenida
avenues,mga makabagong paraan
aver,sabihin nang buong tiwala
average,karaniwan
averages,katamtaman
averse,tutol
aversion,pag-ayaw
avert,umiwas
averted,naiwasan
aviary,spesyalista ukol sa ibon
aviate,magpalipad
aviation,abyasyon
aviator,manlilipad
avid,sabik
avidity,kasabikan
avocado,abukado
avocation,propesyon
avoid,iwasan
avoidance,pag-iwas
avoided,iwasan
avoiding,pag-iwas
avow,magtapat
avowal,pagsasabi ng tapat
avowedly,nang tapat
avulsion,pagkalagot
avuncular,ng amain
await,malaan
awaited,kasabik-sabik
awaiting,naghihintay
awaits,naghihintay
awake,gising
awaked,gumising
awaken,gumulantang
awakened,nagising
awakening,paggising
awakens,pinupukaw
awaking,gumising
award,premyo
awarded,iginawad
awarding,paggawad
awards,mga parangal
aware,may kamalayan
awareness,kamalayan
awash,sa ibabaw ng tubig
away,malayo
awe,sindak
aweary,pagod
awed,hanga
awesome,kasindak-sindak
awful,kakila-kilabot
awfully,katakut-takot
awhile,isang sandali
awkward,mahirap
awkwardness,kaasiwaan
awl,balibol
awning,karang
awry,pilipit
ax,palakol
axe,palakol
axial,ng ehe
axillary,ng aksila
axiom,nangungusap na katotohanan
axiomatic,malinaw
axis,aksis
axle,ehe
AYEAR,ISANG TAON
Azariah,Azarias
baa,mag-unga
Babbitt,Magbebit
babble,ngumawa
babies,mga sanggol
baboon,unggoy na malaki
baby,sanggol
babyhood,maagang kabataan
babyish,ng sanggol
Babylonia,Babilonia
bachelor,binata
back,likod
backache,sakit ng likod
backbencher,kagawad ng batasang-bansa
backbone,katigasan ng loob
backchat,sagot na walang galang
backdrop,senaryo
backed,may tulong
backer,tagapagtaguyod
backfire,kalabang apoy
backgrounds,background
backhand,sampal na paaldabis
backing,mga tagapagtaguyod
backlash,sumasagot na hampas
backlog,panustos
backpedal,prenuhan
backpedalled,backpedaled
backpedalling,backpedaling
backrest,sandalan
backs,mga likod
backside,likuran
backsliding,pagtalikod
backstage,sa likod ng entablado
backstreet,labag sa batas
backstroke,sumasagot na palo
backtrack,pag-urong
backups,backup
backward,pabalik
backwardness,kamahinaan
backwards,paurong
backwash,mga alon dahil sa isang bapor
backwater,sapa
backwoods,kagubatan
backwoodsman,tagakagubatan
backyard,likod-bahay
bacon,tusino
bacteria,bakterya
bacteriological,bakteryolohiko
bacteriologist,bakteryologo
bacteriology,bakteryolohiya
bad,masama
bade,iniutos
badge,tsapa
badger,pagmalupitan
badges,badge
badinage,pagbiro
badlands,matabang lupa
badly,masama
Badman,Masamang tao
badness,kasamaan
baffle,malas
baffling,mahirap
bag,supot
bagful,punong sako
baggage,bagahe
bagged,nasa sako
bagging,pagsasako
baggy,nakaumbok
bahay,: bahay
bail,lagak
bailiff,opisiyal ng batas
bailiwick,saklaw ng kaalaman
bait,pain
baize,tabing
bake,magtapa
baked,lutong
bakehouse,paghuhurnuan
baker,panadero
bakery,panaderya
baking,pagluluto sa hurno
Balak,Balac
balance,balanse
balanced,timbang
balances,balanse
balancing,pagbabalanse
balconies,balkonahe
balcony,balkonahe
bald,kalbo
balderdash,kalokohan
baldly,nang tapatan
baldness,pagkakalbo
bale,basta
baleful,masama
balk,biglang tumigil
ball,bola
ballad,balad
ballast,balasto
ballerina,baylarina
ballet,baley
balloon,lobo
ballot,balota
ballots,balota
ballpen,bolpen
balls,bola
bally,masyado
balm,panghaplas
balmy,mabango
baloney,kalokohan
balsam,magbalsamo
baluster,balustre
balustrade,balustrada
bamboo,kawayan
bamboos,kawayan
bamboozle,manuba
ban,pagbabawal
banal,karaniwan
banality,pagkakaraniwan
banana,saging
bananas,mga saging
band,banda
bandage,bendahe
bandages,benda
bandaging,pagbebenda
banded,may lupi
bandit,tulisan
banditry,panunulisan
bandits,pangkat
bands,banda
bandstand,gloryeta
bandwagon,pambandang trak
bandy,makipag-
baneful,nakamamatay
bang,putok
banged,Nabunggo
bangle,pulseras
banish,magpalayas
banished,itinapon
banishment,pagpapalayas
banister,palababahan
banjo,bandyo
bank,bangko
banker,tagabangko
paper,papel
bankrupt,bagsak
bankruptcy,hapay
banks,bangko
banned,pinagbawalan
banner,watawat
banning,ban
banns,tawag sa kasal
banquet,salu-salo
banquets,banquet
banquette,palitada
banter,pagbibiro
bantering,panunukso
baptised,nabautismuhan
baptism,binyag
baptismal,ng binyag
baptisms,pagbibinyag
baptists,Bautismo
baptize,magbinyag
baptized,nabautismuhan
baptizing,pagbibinyag
barb,sima
barbarian,napakawalang hiya
barbaric,salbahe
barbarism,barbarismo
barbarity,kabangisan
barbarous,walang kabihasnan
barbecue,mag-ihaw
barbecued,inihaw
barbed,may tinik
barber,barbero
barbers,Barbero
bare,walang kalaman-laman
bareback,walang siya
barefaced,walang hiya
barefoot,walang sapin ang paa
barefooted,yapak
bareheaded,walang sumbrero
barely,bahagya
bareness,kahubaran
bargain,magkaunawaan
barge,gabara
baritone,bariton
bark,tumahol
barker,palatahol na aso
barking,tumatahol
barn,kamalig
barnacle,taliptip
barns,kamalig
barometer,barometro
baroness,baronesa
baronetcy,titulo ng baronet
baronial,ng baron
barony,titulo ng baron
baroque,barok
barrack,kubo
barracks,kuwartel
barracuda,tursilyo
barred,nahadlangan
barrel,bariles
barrelled,kanyon
barrels,bariles
barren,tigang
barrenness,baog
barricade,sagabal
barrier,hadlang
barriers,hadlang
barring,Paghahadlang
barrister,manananggol
barristers,manananggol
barrow,parihuwela
Barry,Joey
bars,bar
barter,ipagpalit
bartered,maipagpalit
bartering,hiyang
Bartholomew,Bartolome
basal,saligan
based,batay
baseless,walang saligan
basely,napakaimbi
basement,silong
baseness,kaimbihan
bases,patungan
